ixdat version = 0.2.0dev
name = extended_platinum_ec
technique = EC
tstamp = 1580466722.0
backend_name = BackendBase(none, address=none)
id = 11
timecol 'time/s' for: '$U_{RHE}$ / [V]' and 'raw_current' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["$U_{RHE}$ / [V]"], "raw_current": ["raw_current"], "selector": ["selector"]}
N_header_lines = 11

time/s,	$U_{RHE}$ / [V],	raw_current,	selector
16582.593245267868,	0.7325546909999999,	-0.0006688211051454817,	2
16582.74734544754,	0.729601125,	-0.0006338235226565703,	2
16582.901445388794,	0.72642999,	-0.0005963606611459503,	2
16583.055545330048,	0.7236713014,	-0.0005492568350663144,	2
16583.2096452713,	0.7204759197,	-0.0005181224351232736,	2
16583.363745450974,	0.7174494035,	-0.0004922841196812978,	2
16583.517845392227,	0.71437559338,	-0.0004503949929219524,	2
16583.67194533348,	0.7117745324,	-0.0003898312813156932,	2
16583.826045274734,	0.7087924575,	-0.0003896075247026383,	2
16583.980145215988,	0.7057030333,	-0.0003617372251578039,	2
16584.13424539566,	0.7027133259999999,	-0.0003308553116070655,	2
16584.288345336914,	0.6996547329999999,	-0.0003167451039948002,	2
16584.442445278168,	0.696510196,	-0.0002979932355721068,	2
16584.59654521942,	0.693583906,	-0.000272630897371267,	2
16584.750645399094,	0.690453319,	-0.0002514973938548878,	2
16584.904745340347,	0.6873986519999999,	-0.0002456304183984276,	2
16585.0588452816,	0.684488647,	-0.0002246049172214375,	2
16585.212945222855,	0.681320992,	-0.0002052668724249507,	2
16585.367045402527,	0.678261142,	-0.0002007387313570268,	2
16585.52114534378,	0.674989965,	-0.0001953442900128914,	2
16585.675245285034,	0.672168233,	-0.0001749098475887479,	2
16585.829345226288,	0.668846127,	-0.0001688458283494175,	2
16585.98344540596,	0.6658728939999999,	-0.0001656387637247727,	2
16586.137545347214,	0.662653823,	-0.0001560218484791026,	2
16586.291645288467,	0.659580745,	-0.0001470065752741274,	2
16586.44574522972,	0.656455461,	-0.0001469174786208815,	2
16586.599845409393,	0.653300241,	-0.0001478967497488284,	2
16586.753945350647,	0.6502224919999999,	-0.0001418643755836209,	2
16586.9080452919,	0.647146922,	-0.0001387382937576711,	2
16587.062145233154,	0.6440525389999999,	-0.000143894396562753,	2
16587.216245174408,	0.6408070739999999,	-0.0001415576860892639,	2
16587.37034535408,	0.637756903,	-0.0001415147907923059,	2
16587.524445295334,	0.6346272639999999,	-0.0001542390993366709,	2
16587.678545236588,	0.6313599089999999,	-0.0001550632542798676,	2
16587.83264517784,	0.6282015559999999,	-0.0001548653774607694,	2
16587.986745357513,	0.6252980349999999,	-0.0001552965170058458,	2
16588.140845298767,	0.6219221239999999,	-0.0001662838777075972,	2
16588.29494524002,	0.61870255,	-0.0001716912530795549,	2
16588.449045181274,	0.615806956,	-0.0001682281987409147,	2
16588.603145360947,	0.6126201099999999,	-0.0001810523134850941,	2
16588.7572453022,	0.6094840699999999,	-0.0001902504426334437,	2
16588.911345243454,	0.60639396,	-0.0001887019601389837,	2
16589.065445184708,	0.6032777699999999,	-0.000195055157953687,	2
16589.21954536438,	0.5999227899999999,	-0.0002109437903259223,	2
16589.373645305634,	0.5971011199999999,	-0.0002108627603810628,	2
16589.527745246887,	0.5936837699999999,	-0.0002209624989625053,	2
16589.68184518814,	0.59064789,	-0.000228455379327334,	2
16589.835945367813,	0.58754429,	-0.0002385969761460145,	2
16589.990045309067,	0.5841935699999999,	-0.0002357124094940939,	2
16590.14414525032,	0.5811750099999999,	-0.0002476964924576913,	2
16590.298245191574,	0.57823845,	-0.0002642070922990901,	2
16590.452345371246,	0.57510978,	-0.000264430876524213,	2
16590.6064453125,	0.571658,	-0.0002690292408857355,	2
16590.760545253754,	0.56873694,	-0.0002876298496920331,	2
16590.914645195007,	0.56562443,	-0.0002908813580842955,	2
16591.06874513626,	0.56256723,	-0.0002937555806541209,	2
16591.222845315933,	0.55939695,	-0.0003095083449508968,	2
16591.376945257187,	0.55643864,	-0.000319242611749225,	2
16591.53104519844,	0.55310796,	-0.0003271005158634655,	2
16591.685145139694,	0.55005282,	-0.0003341229769114997,	2
16591.839245319366,	0.54689316,	-0.000346405624502103,	2
16591.99334526062,	0.54413744,	-0.0003517127574555684,	2
16592.147445201874,	0.54100269,	-0.0003547535455987633,	2
16592.301545143127,	0.53817033,	-0.0003712120221476668,	2
16592.4556453228,	0.53504012,	-0.000381579105258485,	2
16592.609745264053,	0.53197121,	-0.0003824881461271775,	2
16592.763845205307,	0.5288857299999999,	-0.000394503667680499,	2
16592.91794514656,	0.5258292499999999,	-0.0004049104462312233,	2
16593.072045326233,	0.5227451399999999,	-0.0004091605161159386,	2
16593.226145267487,	0.51979637,	-0.0004177288181002861,	2
16593.38024520874,	0.51682289,	-0.0004280311218796051,	2
16593.534345149994,	0.5138342899999999,	-0.0004391493317190886,	2
16593.688445329666,	0.51055406,	-0.0004394543309027697,	2
16593.84254527092,	0.5076242099999999,	-0.00044703696336613,	2
16593.996645212173,	0.50472822,	-0.0004578358316112453,	2
16594.150745153427,	0.50161184,	-0.000462433013564122,	2
16594.30484509468,	0.49861197999999995,	-0.0004623667579861067,	2
16594.458945274353,	0.49556192,	-0.0004766417743688684,	2
16594.613045215607,	0.49246713,	-0.0004793595068379405,	2
16594.76714515686,	0.48952498999999994,	-0.0004801546623839584,	2
16594.921245098114,	0.48658406,	-0.0004868177403736622,	2
16595.075345277786,	0.48330949999999995,	-0.0004959071098034271,	2
16595.22944521904,	0.48049538999999997,	-0.0004971623481435095,	2
16595.383545160294,	0.47730154999999996,	-0.000505259344539058,	2
16595.537645101547,	0.47435799,	-0.0005106165382209264,	2
16595.69174528122,	0.47146322999999996,	-0.0005122660492562544,	2
16595.845845222473,	0.46831488,	-0.0005069923180628568,	2
16595.999945163727,	0.46526835999999994,	-0.0005157147195219754,	2
16596.15404510498,	0.46235974999999996,	-0.0005238926770668017,	2
16596.308145284653,	0.45919791,	-0.0005155945081535022,	2
16596.462245225906,	0.45610678,	-0.0005211086214683665,	2
16596.61634516716,	0.45308490999999995,	-0.0005306002681708926,	2
16596.770445108414,	0.45013049,	-0.0005242159604501202,	2
16596.924545288086,	0.44699549,	-0.0005232957000434,	2
16597.07864522934,	0.44401851,	-0.0005315177125058647,	2
16597.232745170593,	0.44086321999999994,	-0.0005320145645767178,	2
16597.386845111847,	0.43783655,	-0.0005309084026732937,	2
16597.5409450531,	0.43459623999999997,	-0.0005318122931505243,	2
16597.695045232773,	0.43165356,	-0.0005395824537583455,	2
16597.849145174026,	0.42847748999999996,	-0.0005289476172573564,	2
16598.00324511528,	0.42546954,	-0.0005297204482289965,	2
16598.157345056534,	0.42247817,	-0.0005395789505031013,	2
16598.311445236206,	0.41937554,	-0.0005342820436345548,	2
16598.46554517746,	0.4160791,	-0.000530879938247835,	2
16598.619645118713,	0.41288833999999996,	-0.000540592333342917,	2
16598.773745059967,	0.40989225999999995,	-0.0005397325940337695,	2
16598.92784523964,	0.40673079999999995,	-0.0005340468540526288,	2
16599.081945180893,	0.40348932,	-0.0005423834189532233,	2
16599.236045122147,	0.40062305,	-0.0005462334515670382,	2
16599.3901450634,	0.39713945999999994,	-0.0005470021368613109,	2
16599.544245243073,	0.39414440999999995,	-0.0005449427739283516,	2
16599.698345184326,	0.39101212999999996,	-0.0005560538264644345,	2
16599.85244512558,	0.38791900999999995,	-0.0005569932283722313,	2
16600.006545066833,	0.38480099999999995,	-0.0005570951751915883,	2
16600.160645246506,	0.3816576,	-0.0005729483002800042,	2
16600.31474518776,	0.3784185,	-0.0005772538467669359,	2
16600.468845129013,	0.37543322999999995,	-0.0005792595329383688,	2
16600.622945070267,	0.37231453999999997,	-0.0005943669687108596,	2
16600.77704501152,	0.36914533,	-0.0006051228149762953,	2
16600.931145191193,	0.36581134,	-0.0006125138260645833,	2
16601.085245132446,	0.36266032,	-0.0006278090497075922,	2
16601.2393450737,	0.35961979,	-0.0006426317905750501,	2
16601.393445014954,	0.35674014,	-0.0006684761725377986,	2
16601.547545194626,	0.35326144,	-0.0006790646629760118,	2
16601.70164513588,	0.35014912,	-0.0006970424650008349,	2
16601.855745077133,	0.34698858,	-0.0007204628689675488,	2
16602.009845018387,	0.34393113,	-0.0007393801483249404,	2
16602.16394519806,	0.34075420999999995,	-0.0007700570835185167,	2
16602.318045139313,	0.33787955999999997,	-0.000801570009263767,	2
16602.472145080566,	0.33448164999999996,	-0.0008287363941928685,	2
16602.62624502182,	0.33139874999999996,	-0.0008665524082151235,	2
16602.780345201492,	0.32841666999999997,	-0.0008988020335161315,	2
16602.934445142746,	0.32542771,	-0.000938365902465297,	2
16603.088545084,	0.32213196,	-0.0009871807856383155,	2
16603.242645025253,	0.31905501999999997,	-0.001023701006927134,	2
16603.396745204926,	0.31592548,	-0.001091934113738483,	2
16603.55084514618,	0.31279041999999996,	-0.001137756018125458,	2
16603.704945087433,	0.30985476999999995,	-0.001189604791326595,	2
16603.859045028687,	0.30679607,	-0.00125114698665159,	2
16604.01314520836,	0.30358632999999996,	-0.001334496055671623,	2
16604.167245149612,	0.30059506999999996,	-0.001395543842454265,	2
16604.321345090866,	0.29745640999999995,	-0.001488803522147866,	2
16604.47544503212,	0.29461768,	-0.001577129708689251,	2
16604.629544973373,	0.29153060999999997,	-0.001687870296310855,	2
16604.783645153046,	0.28845798999999994,	-0.00178482531582189,	2
16604.9377450943,	0.28541869,	-0.001911738634505125,	2
16605.091845035553,	0.28234177,	-0.002059465229841125,	2
16605.245944976807,	0.27941109999999997,	-0.002200959573793154,	2
16605.40004515648,	0.27622022999999996,	-0.002336252295548649,	2
16605.554145097733,	0.27338901,	-0.002513539116943547,	2
16605.708245038986,	0.27034141999999994,	-0.002657388516773655,	2
16605.86234498024,	0.26714142999999996,	-0.002820052070559027,	2
16606.016445159912,	0.26411184,	-0.003026162213924731,	2
16606.170545101166,	0.26129900999999994,	-0.003170090688685769,	2
16606.32464504242,	0.25819163999999994,	-0.003350050624909836,	2
16606.478744983673,	0.25521957999999995,	-0.003518895666506705,	2
16606.632845163345,	0.25223862999999996,	-0.003668907373450828,	2
16606.7869451046,	0.24897568999999997,	-0.003791756013140172,	2
16606.941045045853,	0.24604078999999995,	-0.003912221639001736,	2
16607.095144987106,	0.24296306999999995,	-0.004034225234120642,	2
16607.24924516678,	0.24000193999999997,	-0.004121380128440572,	2
16607.403345108032,	0.23694487999999997,	-0.004085550273144056,	2
16607.557445049286,	0.23386876999999995,	-0.004118711741951601,	2
16607.71154499054,	0.23092355999999997,	-0.004031298827030488,	2
16607.865644931793,	0.22803869,	-0.003959031568163365,	2
16608.019745111465,	0.22484343999999995,	-0.003909793662386283,	2
16608.17384505272,	0.22182171999999994,	-0.003779262688933527,	2
16608.327944993973,	0.21885510999999996,	-0.0036879909492714,	2
16608.482044935226,	0.21571399999999996,	-0.003627165879781197,	2
16608.6361451149,	0.21266432999999996,	-0.003520001720243887,	2
16608.790245056152,	0.209708,	-0.003468214317119998,	2
16608.944344997406,	0.20665796999999997,	-0.003448103290132423,	2
16609.09844493866,	0.20338406999999992,	-0.003419948081449992,	2
16609.252545118332,	0.20047947,	-0.003481751302495559,	2
16609.406645059586,	0.19740983,	-0.003441688600168737,	2
16609.56074500084,	0.19439699999999993,	-0.003509750730397401,	2
16609.714844942093,	0.19133701999999997,	-0.003544063489807875,	2
16609.868945121765,	0.18821390999999998,	-0.003623176420116156,	2
16610.02304506302,	0.18496117,	-0.003751021516223238,	2
16610.177145004272,	0.18204411999999992,	-0.00383373600972764,	2
16610.331244945526,	0.17888518999999992,	-0.003965978495401586,	2
16610.4853451252,	0.17565164,	-0.004145556177112673,	2
16610.639445066452,	0.17265244999999996,	-0.004283626032582186,	2
16610.793545007706,	0.16928705,	-0.004459049603915462,	2
16610.94764494896,	0.16626169999999996,	-0.004701638904512362,	2
16611.101744890213,	0.16330727999999994,	-0.004897745937866016,	2
16611.255845069885,	0.16006597999999994,	-0.005246433142632914,	2
16611.40994501114,	0.15703073,	-0.005401100099691261,	2
16611.564044952393,	0.15372093999999992,	-0.005679212598888962,	2
16611.718144893646,	0.15062341,	-0.005917199007582263,	2
16611.87224507332,	0.14749546999999996,	-0.006206214266041662,	2
16612.026345014572,	0.14431061999999995,	-0.006523075582779057,	2
16612.180444955826,	0.14137502999999996,	-0.006755424164370652,	2
16612.33454489708,	0.13819185,	-0.006999111685825503,	2
16612.48864507675,	0.13504578999999994,	-0.007293867177789987,	2
16612.642745018005,	0.13176812999999998,	-0.007435890250297561,	2
16612.79684495926,	0.12852677,	-0.007597325798879995,	2
16612.950944900513,	0.12565465999999992,	-0.007804288886042184,	2
16613.105045080185,	0.12237659000000001,	-0.007833090345070626,	2
16613.25914502144,	0.11924674999999996,	-0.007967466387226951,	2
16613.413244962692,	0.11603679999999994,	-0.007866405478940464,	2
16613.567344903946,	0.11294104999999999,	-0.007769704020084034,	2
16613.721445083618,	0.10981240999999997,	-0.00761932061152143,	2
16613.875545024872,	0.10671218999999998,	-0.007509290916478756,	2
16614.029644966125,	0.10336031999999995,	-0.007362123601831364,	2
16614.18374490738,	0.10039922000000001,	-0.007172825174436626,	2
16614.337844848633,	0.09723766999999994,	-0.006999611887666918,	2
16614.491945028305,	0.09417386999999999,	-0.006904152717929598,	2
16614.64604496956,	0.09121044999999994,	-0.00671530370414835,	2
16614.800144910812,	0.08792206000000002,	-0.006608557890053728,	2
16614.954244852066,	0.08475199,	-0.006588649605081681,	2
16615.10834503174,	0.08169647999999996,	-0.006486962924498782,	2
16615.262444972992,	0.07864316999999998,	-0.006472855954312975,	2
16615.416544914246,	0.07558449999999994,	-0.006538594287775326,	2
16615.5706448555,	0.07249828999999997,	-0.006556490775890531,	2
16615.72474503517,	0.06938721999999997,	-0.006665198310288126,	2
16615.878844976425,	0.06631639,	-0.006893160488717909,	2
16616.03294491768,	0.06326922000000001,	-0.007105516198049701,	2
16616.187044858932,	0.06035062000000002,	-0.007450165742732325,	2
16616.341145038605,	0.05723973999999998,	-0.007888842215954373,	2
16616.49524497986,	0.05415596999999994,	-0.008470082900929488,	2
16616.649344921112,	0.05100156999999994,	-0.009155938669798275,	2
16616.803444862366,	0.048116049999999966,	-0.01007063965140669,	2
16616.957545042038,	0.044953249999999945,	-0.01127150568882398,	2
16617.11164498329,	0.04204865999999996,	-0.01268750811574022,	2
16617.265744924545,	0.03904207999999998,	-0.01440216931484828,	2
16617.381345033646,	0.036833849999999946,	-0.01599380022284747,	2
16617.413544893265,	0.03645721000000002,	-0.01677287928760052,	2
16617.428944826126,	0.036037470000000016,	-0.01579431968430678,	2
16617.513744831085,	0.037844679999999964,	-0.00679160368010636,	2
16617.667845010757,	0.040954909999999956,	-0.0006348846249415495,	2
16617.82194495201,	0.044269769999999986,	0.001475300893944195,	2
16617.976044893265,	0.04757555999999996,	0.002529262856021161,	2
16618.13014483452,	0.05063428999999997,	0.003019986673943094,	2
16618.28424501419,	0.053753280000000014,	0.003279143917995199,	2
16618.438344955444,	0.05673309999999998,	0.003435063080047769,	2
16618.592444896698,	0.05971267000000002,	0.003478457287810446,	2
16618.74654483795,	0.06309703,	0.003518835219874034,	2
16618.900645017624,	0.06637253999999992,	0.00354455511928202,	2
16619.054744958878,	0.06933130999999992,	0.003575970389238736,	2
16619.20884490013,	0.07254072999999994,	0.00359294815875888,	2
16619.362944841385,	0.07552441999999993,	0.003659956902083882,	2
16619.51704478264,	0.07875438999999995,	0.003768557732164508,	2
16619.67114496231,	0.08195522,	0.003813681576514572,	2
16619.825244903564,	0.08522673999999997,	0.003909607235385498,	2
16619.979344844818,	0.08818355,	0.00408271415848882,	2
16620.13344478607,	0.09122105999999996,	0.004151405505410447,	2
16620.287544965744,	0.09438678,	0.004300597558827762,	2
16620.441644906998,	0.09750475999999997,	0.004520632731423627,	2
16620.59574484825,	0.10077514999999992,	0.004641718677468572,	2
16620.749844789505,	0.10382667000000001,	0.004836056800214227,	2
16620.903944969177,	0.10678460999999995,	0.005071095845581325,	2
16621.05804491043,	0.10993644000000002,	0.005256391629294921,	2
16621.212144851685,	0.11323812,	0.00544512261930729,	2
16621.36624479294,	0.11624983,	0.005676373564730039,	2
16621.52034497261,	0.11937328999999997,	0.005887933545150461,	2
16621.674444913864,	0.12232997999999995,	0.006108932139489941,	2
16621.828544855118,	0.12557246999999994,	0.006152419762158669,	2
16621.98264479637,	0.12833282000000001,	0.006309097833158056,	2
16622.136744976044,	0.13172861999999996,	0.006285091203974344,	2
16622.290844917297,	0.13465251999999994,	0.00629137541947572,	2
16622.44494485855,	0.13790526999999997,	0.00632746245613585,	2
16622.599044799805,	0.14063634999999997,	0.006175128424531467,	2
16622.753144979477,	0.14362045999999995,	0.006076896241015331,	2
16622.90724492073,	0.14684471,	0.005979627867605794,	2
16623.061344861984,	0.14974334,	0.005757651138678571,	2
16623.215444803238,	0.15291431,	0.005564605450320809,	2
16623.36954474449,	0.15585401,	0.005415990586575645,	2
16623.523644924164,	0.15914501999999997,	0.005179520551052114,	2
16623.677744865417,	0.16188510999999994,	0.005099971836286674,	2
16623.83184480667,	0.16468574999999996,	0.004796286519547846,	2
16623.985944747925,	0.16786893999999997,	0.004637731241365675,	2
16624.140044927597,	0.17096623,	0.004451926344384743,	2
16624.29414486885,	0.17410901,	0.004317111179045541,	2
16624.448244810104,	0.17709620999999998,	0.004232137971796234,	2
16624.602344751358,	0.18017455999999998,	0.004101607623686734,	2
16624.75644493103,	0.18304922999999995,	0.004004368974344322,	2
16624.910544872284,	0.18613430999999991,	0.003964182300016217,	2
16625.064644813538,	0.18953003999999996,	0.0038661561934005,	2
16625.21874475479,	0.19228276,	0.003802185906200253,	2
16625.372844934464,	0.19524571000000002,	0.003803790079362216,	2
